Frequency_Hz,Reflection_Coefficient,Absorption_Coefficient,Attenuation_dB,Specific_Resistance_Ratio,Specific_Reactance_Ratio
2068,0.9723774,0.05448228,0.2433033,0.01936343,0.6184915
2072,0.9723072,0.05461872,0.24393,0.01951306,0.6242058
2076,0.9718365,0.05553383,0.2481359,0.01993219,0.6288251
2080,0.9709272,0.05730039,0.2562667,0.02069182,0.6345342
2084,0.9716015,0.05599046,0.2502362,0.02027085,0.6381328
2088,0.9718769,0.05545539,0.2477753,0.02017503,0.6437928
2092,0.9714796,0.05622739,0.2513263,0.02057496,0.6497098
2096,0.972069,0.05508178,0.2460578,0.02025391,0.6556725
2100,0.9697075,0.05966741,0.2671851,0.02210205,0.6610552
2104,0.9694859,0.06009704,0.2691698,0.02235642,0.6654398
2108,0.9711775,0.05681437,0.2540283,0.02121715,0.6714957
2112,0.9709725,0.05721235,0.2558612,0.02151038,0.6785395
2116,0.97023,0.05865365,0.2625056,0.02217395,0.6836333
2120,0.9709579,0.05724078,0.2559921,0.02174877,0.6898106
2124,0.9716788,0.05584031,0.2495455,0.02129224,0.6943949
2128,0.9710367,0.05708766,0.2552868,0.02192652,0.7014323
2132,0.9705873,0.05796039,0.2593084,0.02237926,0.7065366
2136,0.9698781,0.05933642,0.2656567,0.02306226,0.7127557
2140,0.969449,0.06016868,0.2695009,0.0235378,0.7191371
2144,0.9705781,0.05797809,0.25939,0.02278722,0.725281
2148,0.970117,0.05887306,0.2635179,0.02328063,0.7311969
2152,0.970202,0.05870801,0.2627564,0.02334105,0.7369455
2156,0.9705526,0.05802763,0.2596183,0.02324016,0.7449736
2160,0.9679322,0.06310719,0.283101,0.02550881,0.7517899
2164,0.9685174,0.06197399,0.2778512,0.0251699,0.7573442
2168,0.9686022,0.06180972,0.2770907,0.02528658,0.7649867
2172,0.9683657,0.06226784,0.2792119,0.02563624,0.7713025
2176,0.9684098,0.06218249,0.2788166,0.02576171,0.7778046
2180,0.9674783,0.06398565,0.2871749,0.02674496,0.7859575
2184,0.969047,0.06094801,0.2731037,0.02558442,0.7920069
2188,0.9681972,0.06259423,0.2807238,0.02641192,0.7964257
2192,0.9680786,0.06282377,0.2817874,0.02678986,0.8071023
2196,0.9667087,0.06547439,0.2940879,0.02807203,0.8112079
2200,0.9661402,0.06657308,0.2991968,0.0287019,0.8162757
2204,0.9675335,0.06387901,0.2866802,0.02769667,0.8235061
2208,0.9667352,0.06542295,0.2938489,0.02859156,0.8307242
2212,0.9619992,0.07455748,0.3365055,0.03297796,0.8379862
2216,0.9592639,0.07981271,0.3612377,0.03577566,0.8486152
2220,0.9634567,0.07175112,0.3233556,0.03236846,0.8594784
2224,0.9659714,0.06689936,0.3007151,0.03030433,0.8662629
2228,0.9674742,0.06399363,0.287212,0.02919207,0.8749005
2232,0.9661978,0.06646174,0.2986788,0.03059897,0.882873
2236,0.9669834,0.06494313,0.2916198,0.03015227,0.8921505
2240,0.9662682,0.06632578,0.2980464,0.03097361,0.8972504
2244,0.9662123,0.06643385,0.298549,0.03136744,0.9082547
2248,0.967057,0.06480068,0.2909582,0.03082307,0.9165378
2252,0.9686368,0.06174272,0.2767806,0.02957712,0.9252687
2256,0.9657321,0.06736153,0.3028668,0.03256931,0.9315583
2260,0.9680272,0.06292337,0.2822489,0.03072497,0.9438088
2264,0.9704664,0.05819488,0.2603895,0.02861439,0.9532836
2268,0.9678988,0.06317192,0.283401,0.03140586,0.9616632
2272,0.9670166,0.06487882,0.2913211,0.03263426,0.97246
2276,0.9672256,0.06447476,0.2894449,0.03271218,0.9813073
2280,0.9678365,0.0632925,0.28396,0.03238453,0.9903731
2284,0.9666863,0.0655176,0.2942888,0.03385564,0.9990533
2288,0.9673305,0.06427169,0.2885023,0.03358431,1.010866
2292,0.9672568,0.0644142,0.2891638,0.0340027,1.020952
2296,0.9661514,0.06655157,0.2990967,0.0354458,1.028726
2300,0.9687451,0.06153291,0.2758096,0.03321911,1.044939
2304,0.967721,0.06351596,0.2849962,0.03456677,1.051932
2308,0.9674489,0.06404263,0.2874393,0.03528423,1.063948
2312,0.9667594,0.06537628,0.293632,0.03641331,1.074136
2316,0.9664757,0.06592464,0.2961809,0.0372103,1.087171
2320,0.9667177,0.06545687,0.2940065,0.03727863,1.096409
2324,0.9668358,0.06522852,0.2929455,0.03754605,1.107218
2328,0.9667912,0.06531477,0.2933462,0.03802753,1.118652
2332,0.9656602,0.06750047,0.3035138,0.0396837,1.12724
2336,0.9651575,0.06847095,0.308036,0.0408877,1.14244
2340,0.9658479,0.06713784,0.3018252,0.04046843,1.152601
2344,0.9656355,0.06754804,0.3037353,0.04135361,1.168088
2348,0.9661773,0.06650144,0.2988635,0.04099968,1.17576
2352,0.9657137,0.06739712,0.3030325,0.04225038,1.192168
2356,0.9657119,0.06740052,0.3030483,0.04272133,1.203372
2360,0.9677529,0.06345427,0.2847101,0.04058474,1.214721
2364,0.9659972,0.06684935,0.3004824,0.04334332,1.226755
2368,0.9669135,0.06507838,0.292248,0.04274732,1.241013
2372,0.969267,0.0605216,0.271132,0.04027198,1.256781
2376,0.9687785,0.06146824,0.2755103,0.04142037,1.26919
2380,0.9693533,0.06035423,0.2703584,0.04126653,1.284804
2384,0.9710407,0.05707991,0.2552511,0.03954118,1.300112
2388,0.9717021,0.05579501,0.2493371,0.03907018,1.311989
2392,0.9693171,0.06042439,0.2706826,0.04299366,1.325999
2396,0.9715928,0.05600744,0.2503143,0.04039209,1.342515
2400,0.9729698,0.05332983,0.2380131,0.03912406,1.361881
2404,0.9715382,0.05611354,0.2508025,0.04163257,1.372129
2408,0.9700139,0.05907309,0.2644411,0.04491211,1.396164
2412,0.9736314,0.05204183,0.2321083,0.03988715,1.408693
2416,0.9741627,0.05100703,0.2273701,0.03974006,1.426666
2420,0.9732465,0.05279136,0.2355435,0.04187798,1.444847
2424,0.9719851,0.05524498,0.2468079,0.04482973,1.467728
2428,0.9713672,0.05644566,0.2523308,0.04674752,1.488981
2432,0.9683895,0.06222177,0.2789985,0.05237842,1.503232
2436,0.9681825,0.06262267,0.2808555,0.05359288,1.52091
2440,0.9680609,0.06285816,0.2819467,0.05455083,1.535994
2444,0.9670746,0.06476665,0.2908001,0.05704964,1.551143
2448,0.9665166,0.06584561,0.2958134,0.05911747,1.571478
2452,0.9664341,0.06600523,0.2965555,0.06039216,1.592297
2456,0.9662603,0.0663411,0.2981176,0.06197951,1.615306
2460,0.9650444,0.06868935,0.3090543,0.06499399,1.628065
2464,0.9639707,0.07076043,0.3187231,0.06815334,1.646715
2468,0.9651172,0.06854886,0.3083992,0.06723492,1.668633
2472,0.9634825,0.07170147,0.3231233,0.07178266,1.689913
2476,0.9623528,0.07387716,0.3333141,0.07512334,1.706334
2480,0.9627766,0.07306123,0.3294895,0.07562029,1.727179
2484,0.9624332,0.0737223,0.332588,0.07750393,1.744755
2488,0.9617319,0.07507175,0.3389196,0.08058251,1.76804
2492,0.9608399,0.07678664,0.3469792,0.08370258,1.784897
2496,0.9628009,0.07301438,0.32927,0.08062741,1.802584
2500,0.9619191,0.07471156,0.3372287,0.08412586,1.824474
2504,0.9614685,0.07557839,0.3412991,0.08678034,1.847099
2508,0.9619466,0.07465875,0.3369808,0.08742175,1.871182
2512,0.9631171,0.0724054,0.3264179,0.08576304,1.886546
2516,0.963091,0.0724557,0.3266534,0.08769602,1.912663
2520,0.9630696,0.07249701,0.3268468,0.08920714,1.93277
2524,0.9624584,0.07367378,0.3323604,0.09280995,1.9608
2528,0.9626895,0.07322901,0.3302757,0.09371375,1.980588
2532,0.9633198,0.07201499,0.3245904,0.09395794,2.005504
2536,0.9635254,0.0716188,0.3227366,0.09528936,2.030364
2540,0.9657903,0.06724918,0.3023436,0.09122363,2.05797
2544,0.9658993,0.06703848,0.3013627,0.09307082,2.087696
2548,0.9658507,0.06713241,0.3018,0.09509441,2.113492
2552,0.9648056,0.06915015,0.3112037,0.09988349,2.137296
2556,0.9667931,0.06531107,0.293329,0.0960481,2.163604
2560,0.9672329,0.06446058,0.2893791,0.09717283,2.196844
2564,0.9664351,0.06600314,0.2965459,0.1017031,2.224811
2568,0.9655105,0.06778938,0.3048595,0.1062952,2.24682
2572,0.9666534,0.0655812,0.2945843,0.1050652,2.277516
2576,0.9665002,0.06587744,0.2959614,0.108189,2.311066
2580,0.9668129,0.06527281,0.2931513,0.1092642,2.337817
2584,0.9665834,0.06571645,0.295213,0.1123868,2.367129
2588,0.9673311,0.06427062,0.2884973,0.1120757,2.395521
2592,0.9666096,0.0656659,0.294978,0.1178549,2.43505
2596,0.9671026,0.06471246,0.2905485,0.1185656,2.465276
2600,0.9671993,0.0645256,0.2896809,0.1203944,2.4916
2604,0.96662,0.06564581,0.2948847,0.1253131,2.523762
2608,0.9674659,0.06400979,0.2872869,0.1247581,2.555604
2612,0.9683781,0.06224382,0.2791007,0.1231633,2.579418
2616,0.9692537,0.06054735,0.2712511,0.123429,2.625286
2620,0.9694182,0.06022841,0.2697769,0.1254065,2.657478
2624,0.9698215,0.05944633,0.2661642,0.1262727,2.688511
2628,0.9702277,0.05865818,0.2625265,0.1276135,2.725927
2632,0.9706752,0.05778974,0.2585217,0.1284782,2.760317
2636,0.970585,0.0579648,0.2593287,0.1327368,2.806551
2640,0.9702644,0.05858696,0.2621979,0.1368815,2.837784
2644,0.9715294,0.05613071,0.2508814,0.1341908,2.876864
2648,0.9710991,0.0569666,0.2547293,0.1397507,2.917839
2652,0.9716251,0.05594468,0.2500256,0.1404192,2.956231
2656,0.9705061,0.05811787,0.2600344,0.1496647,2.996506
2660,0.9723405,0.05455393,0.2436324,0.1439718,3.040991
2664,0.9709905,0.05717736,0.2557,0.1545774,3.079097
2668,0.9715061,0.05617589,0.2510893,0.1565033,3.131503
2672,0.9713879,0.0564056,0.2521465,0.161129,3.174623
2676,0.9721764,0.05487311,0.2450988,0.1608432,3.221363
2680,0.9722564,0.05471742,0.2443835,0.1638865,3.259744
2684,0.9717293,0.0557422,0.2490942,0.1712759,3.304344
2688,0.9715471,0.05609632,0.2507232,0.1774028,3.35613
2692,0.9713826,0.05641592,0.2521939,0.1832625,3.404931
2696,0.9710643,0.05703408,0.25504,0.1900058,3.451039
2700,0.9721931,0.05484051,0.244949,0.1873387,3.50064
2704,0.9714171,0.05634874,0.2518848,0.1970505,3.543301
2708,0.9716018,0.05598986,0.2502334,0.2017683,3.601441
2712,0.9716573,0.05588204,0.2497374,0.2077287,3.662034
2716,0.9714507,0.05628359,0.2515849,0.2140397,3.706429
2720,0.9707999,0.05754763,0.2574059,0.2252239,3.762129
2724,0.9729506,0.0533672,0.2381845,0.2145174,3.821462
2728,0.9709318,0.05729151,0.2562258,0.2385406,3.888514
2732,0.9723562,0.05452341,0.2434922,0.2320198,3.937486
2736,0.9714125,0.05635768,0.2519259,0.2480595,4.006049
2740,0.9722488,0.05473226,0.2444516,0.2467383,4.059311
2744,0.9726161,0.05401796,0.2411711,0.2507172,4.123249
2748,0.9724192,0.05440092,0.2429296,0.2582488,4.171975
2752,0.9724129,0.0544132,0.242986,0.2651937,4.230144
2756,0.9743033,0.05073309,0.2261166,0.2547693,4.302626
2760,0.9749495,0.04947352,0.2203578,0.2557755,4.370678
2764,0.9735591,0.05218273,0.2327538,0.2810206,4.460973
2768,0.9735143,0.05227,0.2331537,0.2894102,4.526009
2772,0.9745811,0.05019176,0.2236407,0.2863123,4.600313
2776,0.9733198,0.05264848,0.2348885,0.3102227,4.674684
2780,0.9735999,0.05210322,0.2323895,0.3169409,4.75368
2784,0.9738322,0.05165088,0.2303176,0.3241575,4.832218
2788,0.972911,0.05344421,0.2385378,0.3462088,4.909128
2792,0.9724624,0.05431694,0.2425439,0.3636374,4.991937
2796,0.9724389,0.05436254,0.2427533,0.377444,5.086752
2800,0.9722394,0.0547505,0.2445354,0.3913546,5.162944
2804,0.9699627,0.05917233,0.2648992,0.4430282,5.278828
2808,0.9716704,0.05585653,0.2496201,0.4315022,5.371364
2812,0.9713672,0.05644578,0.2523314,0.4477997,5.443983
2816,0.9707472,0.05764991,0.2578773,0.4756973,5.552321
2820,0.971642,0.0559119,0.2498748,0.4703287,5.611234
2824,0.9715942,0.0560047,0.2503017,0.4894121,5.721601
2828,0.9714981,0.0561915,0.2511612,0.5078893,5.820692
2832,0.9712108,0.05674952,0.2537297,0.5360519,5.951831
2836,0.9704742,0.05817974,0.2603197,0.570293,6.061619
2840,0.970589,0.05795693,0.2592925,0.5809613,6.131609
2844,0.9716921,0.0558145,0.2494268,0.5837567,6.271145
2848,0.9720469,0.05512482,0.2462556,0.6013432,6.408647
2852,0.9711812,0.05680704,0.2539945,0.6459079,6.540019
2856,0.9700401,0.05902225,0.2642065,0.6913141,6.632536
2860,0.9710454,0.05707079,0.2552091,0.6940327,6.765642
2864,0.9694261,0.06021303,0.2697058,0.7576184,6.873134
2868,0.9719173,0.05537671,0.2474135,0.7280068,7.042714
2872,0.9709842,0.05718976,0.2557571,0.7867173,7.199493
2876,0.97141,0.05636263,0.2519487,0.8052636,7.340966
2880,0.9699205,0.05925429,0.2652775,0.8883864,7.510329
2884,0.9695116,0.06004721,0.2689396,0.9281023,7.622817
2888,0.9696997,0.05968243,0.2672545,0.9751657,7.839368
2892,0.9703699,0.05838233,0.261254,1.000688,8.034822
2896,0.9708443,0.05746126,0.2570079,1.043131,8.272861
2900,0.9706113,0.05791378,0.2590935,1.089073,8.41761
2904,0.9712711,0.05663246,0.2531907,1.134126,8.691938
2908,0.9710793,0.05700487,0.2549055,1.181333,8.839417
2912,0.9712633,0.05664748,0.2532599,1.223164,9.023726
2916,0.9720303,0.05515701,0.2464035,1.277128,9.350523
2920,0.9716022,0.05598915,0.2502301,1.355016,9.552975
2924,0.9719433,0.05532616,0.2471811,1.430741,9.875825
2928,0.9707131,0.05771601,0.2581819,1.613668,10.24714
2932,0.9700566,0.05899018,0.2640584,1.697552,10.38415
2936,0.9707801,0.05758595,0.2575825,1.798551,10.82118
2940,0.9720333,0.05515122,0.246377,1.813099,11.11696
2944,0.9722267,0.0547753,0.2446494,1.925382,11.49106
2948,0.9710724,0.05701834,0.2549675,2.151615,11.87474
2952,0.9685391,0.06193197,0.2776566,2.505606,12.22866
2956,0.9700051,0.05909014,0.2645198,2.60889,12.78984
2960,0.9710199,0.05712032,0.2554373,2.682395,13.20158
2964,0.9691678,0.06071371,0.2720202,3.01445,13.5087
2968,0.9697787,0.05952936,0.2665476,3.274109,14.20323
2972,0.9707431,0.0576579,0.2579141,3.480721,14.87942
2976,0.9701651,0.05877972,0.2630872,3.934146,15.60049
2980,0.9700404,0.05902165,0.2642037,4.247313,16.13423
2984,0.9705677,0.05799836,0.2594834,4.636529,16.97055
2988,0.9703978,0.05832815,0.2610041,5.284635,17.96971
2992,0.9701877,0.05873591,0.2628851,5.882058,18.794
2996,0.9710799,0.05700374,0.2549003,6.62841,20.17245
3000,0.9701537,0.05880171,0.2631887,7.756208,21.23552
3004,0.970636,0.05786586,0.2588726,8.578824,22.38885
3008,0.9697775,0.05953157,0.2665578,10.18634,23.6495
3012,0.9680433,0.06289214,0.2821042,12.36386,24.65281
3016,0.96725,0.06442732,0.2892247,14.96301,25.96474
3020,0.9672155,0.06449407,0.2895346,17.37274,27.20149
3024,0.9677628,0.06343514,0.2846214,20.70484,28.8873
3028,0.9672499,0.06442755,0.2892258,25.06561,29.61062
3032,0.9667081,0.06547552,0.2940932,30.824,29.50118
3036,0.9671394,0.06464136,0.2902184,36.79578,29.12732
3040,0.9665177,0.06584358,0.295804,43.97913,25.46786
3044,0.9647969,0.06916696,0.3112821,47.89209,19.4735
3048,0.9641905,0.07033658,0.3167426,52.42014,11.28671
3052,0.9634442,0.07177532,0.3234689,53.64401,1.893058
3056,0.9637244,0.07123524,0.3209427,53.71847,-4.721236
3060,0.9636363,0.07140511,0.3217371,50.95074,-12.46188
3064,0.9632617,0.07212698,0.3251146,47.02258,-17.3666
3068,0.9637315,0.07122165,0.3208792,40.23783,-23.64962
3072,0.9629795,0.07267052,0.3276594,34.13664,-25.38501
3076,0.9625238,0.07354802,0.3317708,29.19608,-26.0012
3080,0.9627247,0.07316118,0.3299579,24.45333,-26.25042
3084,0.9633999,0.07186067,0.3238682,20.30187,-26.00576
3088,0.9627895,0.07303631,0.3293728,17.38488,-24.78144
3092,0.9616851,0.07516181,0.3393425,15.26095,-23.40398
3096,0.9594378,0.07947916,0.3596638,13.62288,-21.72049
3100,0.9550345,0.0879091,0.3996188,12.04446,-19.43923
3104,0.956038,0.08599132,0.3904968,9.136906,-17.95155
3108,0.9586242,0.08103967,0.3670323,7.803883,-17.5408
3112,0.961822,0.07489836,0.3381055,6.541366,-17.10188
3116,0.9627136,0.07318252,0.3300579,5.628186,-16.23858
3120,0.96233,0.07392091,0.3335192,5.091393,-15.4402
3124,0.9617063,0.07512105,0.339151,4.577898,-14.58246
3128,0.9621646,0.07423919,0.3350121,4.061635,-13.90037
3132,0.9612612,0.07597697,0.343172,3.754838,-13.23157
3136,0.9605429,0.07735741,0.349665,3.421014,-12.54386
3140,0.9617853,0.07496899,0.3384371,3.053658,-12.10359
3144,0.9620495,0.07446069,0.3360513,2.778233,-11.61769
3148,0.9614907,0.07553566,0.3410983,2.492649,-10.94532
3152,0.9610302,0.07642096,0.3452593,2.404555,-10.68959
3156,0.9603984,0.07763487,0.3509713,2.249537,-10.26372
3160,0.9599128,0.07856733,0.3553639,2.043327,-9.734862
3164,0.9608263,0.07681274,0.347102,1.875662,-9.455421
3168,0.9619314,0.07468796,0.3371179,1.663158,-9.054277
3172,0.9602334,0.07795185,0.352464,1.590956,-8.655913
3176,0.9608174,0.07682991,0.3471828,1.480517,-8.421829
3180,0.9588913,0.08052754,0.3646128,1.457846,-8.147012
3184,0.9587491,0.08080024,0.365901,1.377154,-7.907263
3188,0.9580349,0.08216906,0.372373,1.284891,-7.571519
3192,0.9562826,0.08552366,0.3882753,1.259763,-7.335764
3196,0.9549416,0.08808649,0.4004635,1.247784,-7.183961
3200,0.9563358,0.08542174,0.3877912,1.100679,-6.864991
3204,0.9571165,0.08392793,0.3807036,1.035686,-6.724339
3208,0.9593462,0.07965493,0.3604931,0.9323056,-6.563799
3212,0.9581987,0.0818553,0.3708887,0.901944,-6.360634
3216,0.9571018,0.08395624,0.3808378,0.8693195,-6.158197
3220,0.9589363,0.08044124,0.3642051,0.792366,-6.015681
3224,0.9572096,0.08374983,0.3798593,0.7739573,-5.81535
3228,0.9585046,0.08126903,0.3681164,0.7194663,-5.696933
3232,0.9582239,0.08180702,0.3706603,0.6878791,-5.54845
3236,0.9578333,0.08255529,0.374201,0.6464402,-5.348909
3240,0.9579471,0.08233726,0.373169,0.6230432,-5.256764
3244,0.9575954,0.08301103,0.3763589,0.597043,-5.120428
3248,0.9592443,0.07985049,0.361416,0.5498598,-5.014223
3252,0.9586934,0.08090699,0.3664054,0.526678,-4.869079
3256,0.9569416,0.08426279,0.3822914,0.5164007,-4.713211
3260,0.9555914,0.0868451,0.3945554,0.5097706,-4.604357
3264,0.9570348,0.08408433,0.3814451,0.4762915,-4.525301
3268,0.9585623,0.0811584,0.3675935,0.4369445,-4.412549
3272,0.9595268,0.07930827,0.3588576,0.410459,-4.325804
3276,0.9575529,0.08309251,0.3767448,0.4064806,-4.193976
3280,0.9570193,0.08411413,0.3815864,0.3983573,-4.121681
3284,0.9587701,0.08075988,0.3657103,0.3687629,-4.048597
3288,0.9584451,0.08138293,0.3686549,0.3563569,-3.959213
3292,0.9588686,0.08057106,0.3648183,0.3402331,-3.885211
3296,0.9608479,0.07677126,0.3469068,0.3115309,-3.809399
3300,0.9596177,0.07913393,0.3580353,0.3063401,-3.71189
3304,0.9598941,0.07860327,0.3555333,0.2940534,-3.645456
3308,0.9601277,0.07815492,0.3534206,0.2798807,-3.561787
3312,0.960551,0.07734185,0.3495918,0.2668411,-3.492238
3316,0.9596128,0.07914317,0.3580788,0.2641429,-3.428129
3320,0.9605231,0.07739544,0.3498441,0.2499529,-3.369843
3324,0.959506,0.07934827,0.3590462,0.2475119,-3.304687
3328,0.9596658,0.07904148,0.3575993,0.2386125,-3.246714
3332,0.9586205,0.08104664,0.3670653,0.2379103,-3.195227
3336,0.9588814,0.08054638,0.3647017,0.2295275,-3.144325
3340,0.958526,0.08122802,0.3679226,0.224533,-3.091511
3344,0.9581738,0.08190292,0.371114,0.2195383,-3.038848
3348,0.9563612,0.08537316,0.3875606,0.222524,-2.98854
3352,0.9562503,0.08558547,0.3885688,0.2185607,-2.954652
3356,0.955424,0.08716506,0.3960775,0.2179392,-2.918533
3360,0.9553116,0.08737975,0.397099,0.2144592,-2.888327
3364,0.9539027,0.09006959,0.4099182,0.2169101,-2.855192
3368,0.9548692,0.08822489,0.4011227,0.2079683,-2.823087
3372,0.9545583,0.08881843,0.4039508,0.2060492,-2.797324
3376,0.9534845,0.09086722,0.4137268,0.2097785,-2.78764
3380,0.9502215,0.09707904,0.4435027,0.2242577,-2.782338
3384,0.9501055,0.09729946,0.444563,0.2262024,-2.792069
3388,0.9483429,0.1006457,0.4606919,0.235406,-2.798141
3392,0.9462247,0.1046588,0.4801145,0.2495791,-2.824415
3396,0.9446291,0.1076758,0.4947732,0.2666441,-2.881155
3400,0.941376,0.1138112,0.5247374,0.2992068,-2.971189
